signal,gamma,is_short,lb,hz,th,move_ratio,mr_grade,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02,recommended_tp,recommended_sl,best_tp,best_sl,best_expected,best_p_tp,best_p_sl
G+做空,positive,True,10,15,0.002,<30%,★☆☆观望,距HedgeWall,far,16,0.0007439829674467922,-0.0006946636992255672,1.0709973304725835,0.0,0.0625,0.0007439829674467922,0.0010729605379166222,0.001,0.003,-1.9226352167292515e-05,0.3125,0.0
G+做空,positive,True,10,15,0.002,30-50%,★☆☆观望,距Support,medium,14,0.0017288553852836288,-0.00032720029578274805,5.283783075891658,0.42857142857142855,0.0,0.0017288553852836288,0.0008066835800106055,0.003,0.002,0.0010731149442387198,0.21428571428571427,0.0
G+做空,positive,True,10,15,0.002,30-50%,★☆☆观望,距Support,far,5,0.00038747079180098356,-0.0012644562098849687,0.3064327485379924,0.0,0.4,,,,,,,
G+做空,positive,True,10,15,0.002,30-50%,★☆☆观望,距HedgeWall,medium,5,0.0020392221113702735,-0.00014337337059083924,14.223158059036162,0.6,0.0,,,,,,,
G+做空,positive,True,10,15,0.002,30-50%,★☆☆观望,距HedgeWall,far,14,0.0005524207362999005,-0.0008190445293584531,0.6744697223392779,0.21428571428571427,0.14285714285714285,0.0005524207362999005,0.0011650531777924638,0.003,0.0025,0.0003851069996905841,0.21428571428571427,0.0
G+做空,positive,True,10,15,0.002,50-70%,★★☆可选,距Support,near,19,0.0018022660824063826,-0.0006318162240201275,2.8525163075726407,0.3157894736842105,0.05263157894736842,0.0018022660824063826,0.0009872010602185143,0.0015,0.003,0.000754904575925778,0.631578947368421,0.0
G+做空,positive,True,10,15,0.002,50-70%,★★☆可选,距Support,medium,6,0.0021325426327106585,-0.00031089584682688753,6.859347445378057,0.5,0.0,,,,,,,
G+做空,positive,True,10,15,0.002,50-70%,★★☆可选,距HedgeWall,near,12,0.0013018984995671835,-0.0005256126843004097,2.4769160609204284,0.0,0.08333333333333333,0.0013018984995671835,0.0009673983084776472,0.0015,0.003,0.0005287946604701208,0.5,0.0
G+做空,positive,True,10,15,0.002,50-70%,★★☆可选,距HedgeWall,medium,7,0.0021137726825191357,-0.0002543431699190916,8.310711402989678,0.5714285714285714,0.0,,,,,,,
G+做空,positive,True,10,15,0.002,50-70%,★★☆可选,距HedgeWall,far,10,0.002229963609826681,-0.0007517052673232604,2.966539821873719,0.7,0.0,0.002229963609826681,0.0009866386430504779,0.0015,0.002,0.0009387247983295616,0.7,0.0
G+做空,positive,True,10,15,0.002,70-100%,★★★推荐,距Support,near,28,0.0005953155433569615,-0.001137361259994541,0.5234181647437323,0.14285714285714285,0.10714285714285714,0.0005953155433569615,0.0015425363092500576,0.0015,0.002,-0.0002062839890403361,0.21428571428571427,0.03571428571428571
G+做空,positive,True,10,15,0.002,70-100%,★★★推荐,距HedgeWall,near,24,0.0005127973412004117,-0.0009750263230640867,0.525931791860666,0.16666666666666666,0.08333333333333333,0.0005127973412004117,0.001500985000414905,0.003,0.002,-0.00031578479292857756,0.0,0.041666666666666664
G+做空,positive,True,10,15,0.002,70-100%,★★★推荐,距HedgeWall,far,6,0.00120176199970113,-0.0008622002403675242,1.393831668602717,0.0,0.16666666666666666,,,,,,,
G+做空,positive,True,10,30,0.0005,<30%,★☆☆观望,距Support,near,170,0.001133583219315786,-0.0012016606634633617,0.9433471975762554,0.19411764705882353,0.18235294117647058,0.001133583219315786,0.0017496975410346844,0.0025,0.003,0.00017894194839576286,0.11176470588235295,0.0058823529411764705
G+做空,positive,True,10,30,0.0005,<30%,★☆☆观望,距Support,medium,542,0.0009195460768688045,-0.0005740231083587962,1.601932158267812,0.17158671586715868,0.0996309963099631,0.0009195460768688045,0.0011160494886458235,0.003,0.004,0.00016689123691638797,0.05719557195571956,0.0
G+做空,positive,True,10,30,0.0005,<30%,★☆☆观望,距Support,far,28,0.0007559418293006264,-0.0005989859168709769,1.2620360646366553,0.14285714285714285,0.21428571428571427,0.0007559418293006264,0.0011182580528481608,0.001,0.002,-0.00011192935615114915,0.2857142857142857,0.21428571428571427
G+做空,positive,True,10,30,0.0005,<30%,★☆☆观望,距HedgeWall,near,109,0.0011645005569996503,-0.0012309166735300886,0.946043369174644,0.22018348623853212,0.22018348623853212,0.0011645005569996503,0.0019151605873159402,0.0025,0.003,0.0001614416767905293,0.12844036697247707,0.009174311926605505
G+做空,positive,True,10,30,0.0005,<30%,★☆☆观望,距HedgeWall,medium,328,0.0009165025092409158,-0.0006744740885328113,1.358840205758817,0.17682926829268292,0.12195121951219512,0.0009165025092409158,0.0013673850098153816,0.0015,0.004,0.0001428450493340963,0.2530487804878049,0.0
G+做空,positive,True,10,30,0.0005,<30%,★☆☆观望,距HedgeWall,far,303,0.0009377297911222193,-0.0005103662679977019,1.8373663189010794,0.15841584158415842,0.0891089108910891,0.0009377297911222193,0.0010177993282216974,0.003,0.002,0.0002157286182431276,0.052805280528052806,0.0858085808580858
G+做空,positive,True,10,30,0.0005,30-50%,★☆☆观望,距Support,near,61,0.00057870198628336,-0.001151733462754961,0.5024617283404249,0.18032786885245902,0.11475409836065574,0.00057870198628336,0.001494864585939057,0.002,0.003,6.022679124798947e-05,0.18032786885245902,0.0
G+做空,positive,True,10,30,0.0005,30-50%,★☆☆观望,距Support,medium,299,0.0008159244720968666,-0.000896155275294476,0.910472207875755,0.2140468227424749,0.13043478260869565,0.0008159244720968666,0.0015406810015623092,0.0015,0.002,1.7010221779247854e-05,0.2842809364548495,0.0903010033444816
G+做空,positive,True,10,30,0.0005,30-50%,★☆☆观望,距Support,far,71,0.0016171895923033815,-0.0008985095917001349,1.7998579060724107,0.38028169014084506,0.18309859154929578,0.0016171895923033815,0.0017249870649619506,0.002,0.002,0.00016932785360785304,0.323943661971831,0.14084507042253522
G+做空,positive,True,10,30,0.0005,30-50%,★☆☆观望,距HedgeWall,near,49,0.0005998305478702266,-0.001184424374206929,0.5064321208957416,0.20408163265306123,0.14285714285714285,0.0005998305478702266,0.0017454438671244727,0.002,0.003,0.00011900001394926976,0.20408163265306123,0.0
G+做空,positive,True,10,30,0.0005,30-50%,★☆☆观望,距HedgeWall,medium,168,0.0006213697613890024,-0.0009556666041654915,0.6501951189678703,0.17261904761904762,0.13690476190476192,0.0006213697613890024,0.0015675680449564553,0.0015,0.0025,-8.11626520539105e-05,0.22023809523809523,0.011904761904761904
G+做空,positive,True,10,30,0.0005,30-50%,★☆☆观望,距HedgeWall,far,214,0.001072780397637205,-0.0008114589526224237,1.3220390189426816,0.29439252336448596,0.13551401869158877,0.001072780397637205,0.001559213254122343,0.002,0.002,0.00016108256602691696,0.27102803738317754,0.12149532710280374
G+做空,positive,True,10,30,0.0005,50-70%,★★☆可选,距Support,near,241,0.0010884353741496063,-0.0006788164318530857,1.6034310942920327,0.2697095435684647,0.1037344398340249,0.0010884353741496063,0.0012312149737335862,0.0015,0.003,0.00030337206294587334,0.34439834024896265,0.02074688796680498
G+做空,positive,True,10,30,0.0005,50-70%,★★☆可选,距Support,medium,210,0.00046910518048905473,-0.0007959922108413528,0.5893338830454347,0.10952380952380952,0.10476190476190476,0.00046910518048905473,0.0013936112385848254,0.002,0.002,-0.0003174225984364955,0.09523809523809523,0.09523809523809523
G+做空,positive,True,10,30,0.0005,50-70%,★★☆可选,距Support,far,90,0.000710380916779842,-0.0004613847840055673,1.5396713142825926,0.23333333333333334,0.1,0.000710380916779842,0.0010090460276757258,0.003,0.0035,0.0006846758075653695,0.18888888888888888,0.0
G+做空,positive,True,10,30,0.0005,50-70%,★★☆可选,距HedgeWall,near,148,0.0010997720548668378,-0.0006505636744347952,1.690491028141575,0.22297297297297297,0.08108108108108109,0.0010997720548668378,0.0011499260836593543,0.0015,0.003,0.00036858108948589546,0.3108108108108108,0.02027027027027027
G+做空,positive,True,10,30,0.0005,50-70%,★★☆可选,距HedgeWall,medium,195,0.0006885656372959342,-0.0006800584346507027,1.0125095171411278,0.1076923076923077,0.1282051282051282,0.0006885656372959342,0.0014279006696467683,0.003,0.002,-0.0002556975048569144,0.06666666666666667,0.12307692307692308
G+做空,positive,True,10,30,0.0005,50-70%,★★☆可选,距HedgeWall,far,198,0.000631618822622493,-0.0007380311003426076,0.8558159979020993,0.2777777777777778,0.09595959595959595,0.000631618822622493,0.0011895854281320038,0.0025,0.0035,0.0003899101185705644,0.19696969696969696,0.0
G+做空,positive,True,10,30,0.0005,70-100%,★★★推荐,距Support,near,207,0.0006644041801852376,-0.0011502661853031524,0.5776090688175224,0.13526570048309178,0.25120772946859904,0.0006644041801852376,0.0019897726827521273,0.003,0.0025,-0.00030316033813571584,0.07729468599033816,0.0821256038647343
G+做空,positive,True,10,30,0.0005,70-100%,★★★推荐,距Support,medium,51,0.0006685284036799357,-0.0005412659691998229,1.2351199626835037,0.0,0.0,0.0006685284036799357,0.0011764115793781837,0.001,0.002,-5.834173175590414e-05,0.29411764705882354,0.0
G+做空,positive,True,10,30,0.0005,70-100%,★★★推荐,距Support,far,158,0.0006767577802594075,-0.00042420700003303685,1.5953479791863459,0.06329113924050633,0.14556962025316456,0.0006767577802594075,0.000954337276390262,0.001,0.002,-6.338485668352578e-05,0.2721518987341772,0.13924050632911392
G+做空,positive,True,10,30,0.0005,70-100%,★★★推荐,距HedgeWall,near,166,0.000566782028435952,-0.0011996563540933227,0.47245365433363207,0.13253012048192772,0.2710843373493976,0.000566782028435952,0.0020939172888397206,0.003,0.002,-0.00041504878164876015,0.060240963855421686,0.25903614457831325
G+做空,positive,True,10,30,0.0005,70-100%,★★★推荐,距HedgeWall,medium,69,0.0010187397624822473,-0.000606898165412601,1.6786008271909258,0.043478260869565216,0.043478260869565216,0.0010187397624822473,0.0014137613008380692,0.001,0.002,6.596298487775268e-05,0.43478260869565216,0.0
G+做空,positive,True,10,30,0.0005,70-100%,★★★推荐,距HedgeWall,far,181,0.0006637897559509917,-0.00047890832263829645,1.3860476516553046,0.0718232044198895,0.14917127071823205,0.0006637897559509917,0.001001561782542316,0.001,0.003,-7.415322197488203e-05,0.287292817679558,0.0055248618784530384
G+做空,positive,True,10,30,0.0005,>100%,★★★推荐,距Support,near,17,0.0005796561707852798,-0.001986728115581696,0.29176421586783746,0.11764705882352941,0.4117647058823529,0.0005796561707852798,0.0020381342885679304,0.001,0.0035,-0.00028994745568157996,0.4117647058823529,0.0
G+做空,positive,True,10,30,0.0005,>100%,★★★推荐,距Support,medium,144,0.0008497347347600149,-0.000626228877153078,1.3569076191807459,0.0625,0.04861111111111111,0.0008497347347600149,0.0012158090421712162,0.0015,0.002,8.282006707628532e-05,0.1527777777777778,0.034722222222222224
G+做空,positive,True,10,30,0.0005,>100%,★★★推荐,距Support,far,122,0.0005943735300780271,-0.0007478414521781016,0.7947854834028036,0.09016393442622951,0.13114754098360656,0.0005943735300780271,0.0013087309553029421,0.001,0.002,-0.00012341665791156352,0.23770491803278687,0.09016393442622951
G+做空,positive,True,10,30,0.0005,>100%,★★★推荐,距HedgeWall,near,16,0.0005849090186592521,-0.0019565419465767137,0.2989504107911639,0.125,0.375,0.0005849090186592521,0.002030731624051126,0.001,0.0025,-0.0001905017614933792,0.4375,0.0
G+做空,positive,True,10,30,0.0005,>100%,★★★推荐,距HedgeWall,medium,144,0.0008497347347600149,-0.000626228877153078,1.3569076191807459,0.0625,0.04861111111111111,0.0008497347347600149,0.0012158090421712162,0.0015,0.002,8.282006707628532e-05,0.1527777777777778,0.034722222222222224
G+做空,positive,True,10,30,0.0005,>100%,★★★推荐,距HedgeWall,far,123,0.0005940527419337573,-0.0007613675583357641,0.7802443582338444,0.08943089430894309,0.13821138211382114,0.0005940527419337573,0.0013127625634872361,0.001,0.002,-0.00013867343305049387,0.23577235772357724,0.0975609756097561
G+做空,positive,True,10,30,0.001,<30%,★☆☆观望,距Support,near,63,0.0012085806312577075,-0.0014077617607067157,0.8585121893430202,0.09523809523809523,0.20634920634920634,0.0012085806312577075,0.0018759550270056988,0.001,0.0025,0.00026847803333846366,0.5396825396825397,0.015873015873015872
G+做空,positive,True,10,30,0.001,<30%,★☆☆观望,距Support,medium,212,0.0011963886845676973,-0.0006060969917564144,1.973922822320353,0.21226415094339623,0.07075471698113207,0.0011963886845676973,0.0011343493453340875,0.003,0.004,0.0004188168119039047,0.06132075471698113,0.0
G+做空,positive,True,10,30,0.001,<30%,★☆☆观望,距Support,far,7,0.0009324535836479653,-0.0006900529383896768,1.3512783321000852,0.0,0.2857142857142857,,,,,,,
G+做空,positive,True,10,30,0.001,<30%,★☆☆观望,距HedgeWall,near,36,0.0012793767655483728,-0.0015147667200593022,0.8446031647026718,0.1111111111111111,0.3055555555555556,0.0012793767655483728,0.002070631078209936,0.001,0.0025,8.160371366171948e-05,0.4722222222222222,0.027777777777777776
G+做空,positive,True,10,30,0.001,<30%,★☆☆观望,距HedgeWall,medium,139,0.0012085806312577075,-0.0007223801086839709,1.673053585956976,0.17266187050359713,0.1079136690647482,0.0012085806312577075,0.0014290893587984006,0.001,0.0035,0.00036850094411409583,0.5107913669064749,0.0
G+做空,positive,True,10,30,0.001,<30%,★☆☆观望,距HedgeWall,far,107,0.0011766262967978231,-0.0005265598237780322,2.23455387909318,0.21495327102803738,0.037383177570093455,0.0011766262967978231,0.0011580770188731923,0.003,0.002,0.00041151744887344083,0.056074766355140186,0.037383177570093455
G+做空,positive,True,10,30,0.001,30-50%,★☆☆观望,距Support,near,18,0.0005892662670767934,-0.0010848768032473714,0.5431642240970932,0.0,0.0,0.0005892662670767934,0.0013781654233076864,0.001,0.002,-0.00016965679822599235,0.16666666666666666,0.0
G+做空,positive,True,10,30,0.001,30-50%,★☆☆观望,距Support,medium,114,0.0013191791739419149,-0.0008494946979953902,1.5528986549943993,0.3508771929824561,0.13157894736842105,0.0013191791739419149,0.0014831572498518013,0.002,0.002,0.00039105259794282294,0.3333333333333333,0.11403508771929824
G+做空,positive,True,10,30,0.001,30-50%,★☆☆观望,距Support,far,33,0.0014537312682363307,-0.0010000794180714619,1.453615824870873,0.3333333333333333,0.21212121212121213,0.0014537312682363307,0.001699685918021329,0.002,0.002,0.0002657803430804854,0.30303030303030304,0.12121212121212122
G+做空,positive,True,10,30,0.001,30-50%,★☆☆观望,距HedgeWall,near,14,0.0005892662670767934,-0.0010848768032473714,0.5431642240970932,0.0,0.0,0.0005892662670767934,0.0011836813768916193,0.0015,0.002,-9.974904176451155e-05,0.14285714285714285,0.0
G+做空,positive,True,10,30,0.001,30-50%,★☆☆观望,距HedgeWall,medium,56,0.0010520394472878392,-0.0009521394042153418,1.1049216560413493,0.30357142857142855,0.10714285714285714,0.0010520394472878392,0.0014948385967981552,0.002,0.0025,0.0003292636381290664,0.2857142857142857,0.017857142857142856
G+做空,positive,True,10,30,0.001,30-50%,★☆☆观望,距HedgeWall,far,95,0.0014315716040142667,-0.0008692920748321416,1.646824635196059,0.35789473684210527,0.16842105263157894,0.0014315716040142667,0.001490043193564633,0.002,0.002,0.00035615819727246976,0.3368421052631579,0.1368421052631579
G+做空,positive,True,10,30,0.001,50-70%,★★☆可选,距Support,near,103,0.0012658828976697286,-0.0007361584402939938,1.7195794116877652,0.36893203883495146,0.11650485436893204,0.0012658828976697286,0.0012088349180664584,0.0015,0.003,0.0004683413893596781,0.4563106796116505,0.02912621359223301
G+做空,positive,True,10,30,0.001,50-70%,★★☆可选,距Support,medium,75,0.0005490293424058449,-0.0008490652299804866,0.6466279892517361,0.18666666666666668,0.04,0.0005490293424058449,0.0011849581264109892,0.002,0.002,-4.4279088926716455e-05,0.17333333333333334,0.04
G+做空,positive,True,10,30,0.001,50-70%,★★☆可选,距Support,far,39,0.000922967487441432,-0.0006191922815300382,1.4905991482334993,0.358974358974359,0.07692307692307693,0.000922967487441432,0.0009949521090818973,0.003,0.003,0.0009495219760527255,0.2564102564102564,0.0
G+做空,positive,True,10,30,0.001,50-70%,★★☆可选,距HedgeWall,near,70,0.0011775659186581597,-0.0006822476409538024,1.726009513219991,0.3,0.11428571428571428,0.0011775659186581597,0.0011578974283296233,0.0015,0.003,0.00045748258396387665,0.4,0.014285714285714285
G+做空,positive,True,10,30,0.001,50-70%,★★☆可选,距HedgeWall,medium,60,0.0008495991481423718,-0.000899626842333881,0.9443906163785382,0.11666666666666667,0.11666666666666667,0.0008495991481423718,0.001459097068873318,0.001,0.002,-0.0002949595623972319,0.26666666666666666,0.11666666666666667
G+做空,positive,True,10,30,0.001,50-70%,★★☆可选,距HedgeWall,far,87,0.0010509017511060369,-0.0007247832719425369,1.449953098792484,0.4367816091954023,0.034482758620689655,0.0010509017511060369,0.0010059734292549689,0.003,0.003,0.0007913716889822281,0.20689655172413793,0.0
G+做空,positive,True,10,30,0.001,70-100%,★★★推荐,距Support,near,117,0.0006677615549819825,-0.0013671311002021588,0.48844002955037746,0.13675213675213677,0.29914529914529914,0.0006677615549819825,0.002142186106905814,0.0015,0.002,-0.0003991321795162117,0.20512820512820512,0.26495726495726496
G+做空,positive,True,10,30,0.001,70-100%,★★★推荐,距Support,medium,21,0.0004461948503165009,-0.00047598641140351284,0.9374109000314371,0.0,0.0,0.0004461948503165009,0.0009390618579182982,0.001,0.002,-0.0001783693111455404,0.19047619047619047,0.0
