signal,gamma,is_short,lb,hz,th,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02
G-做多,negative,False,15,30,0.0005,距Support,far,602,0.001217411779908607,-0.0014646059211744574,0.8312213970378959,0.24916943521594684,0.3521594684385382
G-做多,negative,False,15,30,0.001,距Support,near,310,0.0015375773614312582,-0.0012960052745896995,1.186397456536616,0.38064516129032255,0.35161290322580646
G-做多,negative,False,15,30,0.001,距Support,medium,504,0.0015414103457311247,-0.0012588811133368732,1.224428843519116,0.37103174603174605,0.3472222222222222
G-做多,negative,False,15,30,0.001,距Support,far,424,0.0014163153935166906,-0.0013366839054739458,1.0595739110171376,0.3089622641509434,0.28537735849056606
G-做多,negative,False,15,30,0.0015,距Support,near,201,0.0016377481413811829,-0.0013029985346850765,1.2569071244404832,0.40298507462686567,0.3880597014925373
G-做多,negative,False,15,30,0.0015,距Support,medium,357,0.0016277742919481165,-0.0011520111944124936,1.4129847868173313,0.39775910364145656,0.34173669467787116
G-做多,negative,False,15,30,0.0015,距Support,far,298,0.001661108236448551,-0.0012763314366380633,1.3014709101140796,0.3859060402684564,0.2751677852348993
G-做多,negative,False,15,30,0.002,距Support,near,132,0.0016865369609108827,-0.0010343871910599481,1.6304696882244543,0.4166666666666667,0.36363636363636365
G-做多,negative,False,15,30,0.002,距Support,medium,237,0.0016294139390327894,-0.0009317869254168315,1.748698006579001,0.3924050632911392,0.33755274261603374
G-做多,negative,False,15,30,0.002,距Support,far,205,0.0018450212132511622,-0.0010284230995504416,1.7940293387591968,0.4585365853658537,0.21951219512195122
G-做多,negative,False,30,5,0.0005,距Support,near,528,0.0004962193177430119,-0.0004531731970096311,1.0949882319109574,0.032196969696969696,0.056818181818181816
G-做多,negative,False,30,5,0.0005,距Support,medium,723,0.0005546477986478313,-0.0005229802337586386,1.0605521257688826,0.042876901798063624,0.04979253112033195
G-做多,negative,False,30,5,0.0005,距Support,far,749,0.0004938086303939908,-0.0005417249984783615,0.9115485380608948,0.036048064085447265,0.03471295060080107
G-做多,negative,False,30,5,0.001,距Support,near,396,0.0005223076608484362,-0.0004662899569691487,1.1201349139994319,0.025252525252525252,0.0707070707070707
G-做多,negative,False,30,5,0.001,距Support,medium,573,0.0005456499489771914,-0.0005229802337586386,1.0433471740521174,0.04712041884816754,0.041884816753926704
G-做多,negative,False,30,5,0.001,距Support,far,599,0.0004971313568232255,-0.0005969861971376761,0.8327350937203961,0.041736227045075125,0.035058430717863104
G-做多,negative,False,30,5,0.0015,距Support,near,307,0.0005703824739771736,-0.0004496052465934909,1.2686294884207234,0.029315960912052116,0.05863192182410423
G-做多,negative,False,30,5,0.0015,距Support,medium,440,0.0005744995903421523,-0.0005358168153576876,1.0721940295185433,0.05,0.04090909090909091
G-做多,negative,False,30,5,0.0015,距Support,far,432,0.0005794315820106784,-0.0006105905846443254,0.9489690745038307,0.04861111111111111,0.03935185185185185
G-做多,negative,False,30,5,0.002,距Support,near,225,0.0006418494664717948,-0.00038610556633042367,1.6623678145124412,0.04,0.07555555555555556
G-做多,negative,False,30,5,0.002,距Support,medium,331,0.0005401980033449858,-0.0005453573069593153,0.9905395901943708,0.05740181268882175,0.03927492447129909
G-做多,negative,False,30,5,0.002,距Support,far,345,0.0006105627353210432,-0.0006159508685058064,0.9912523328397379,0.05507246376811594,0.034782608695652174
G-做多,negative,False,30,10,0.0005,距Support,near,528,0.0006478894950406648,-0.0007012569336277779,0.9238974532329686,0.10984848484848485,0.13446969696969696
G-做多,negative,False,30,10,0.0005,距Support,medium,723,0.0007654857314059744,-0.0007533883603762687,1.016057284218811,0.14107883817427386,0.1355463347164592
G-做多,negative,False,30,10,0.0005,距Support,far,749,0.0007453460770550856,-0.0008500961671288236,0.8767785409178722,0.09879839786381843,0.08811748998664887
G-做多,negative,False,30,10,0.001,距Support,near,396,0.0006998296550782945,-0.0006789638603500264,1.03073181938949,0.11363636363636363,0.14646464646464646
G-做多,negative,False,30,10,0.001,距Support,medium,573,0.000772552975591756,-0.000750830959164217,1.028930635001677,0.14659685863874344,0.11867364746945899
G-做多,negative,False,30,10,0.001,距Support,far,599,0.0007545807490174847,-0.0008785504964483647,0.8588928605332976,0.11018363939899833,0.09015025041736227
G-做多,negative,False,30,10,0.0015,距Support,near,307,0.0008088186745578248,-0.0006618183686328478,1.2221157841669508,0.11726384364820847,0.13680781758957655
G-做多,negative,False,30,10,0.0015,距Support,medium,440,0.0007813017099923718,-0.0007760216509346235,1.0068040099801199,0.15454545454545454,0.1159090909090909
G-做多,negative,False,30,10,0.0015,距Support,far,432,0.0008821055392564989,-0.0008549390878138411,1.031775891206618,0.13425925925925927,0.10185185185185185
G-做多,negative,False,30,10,0.002,距Support,near,225,0.0008667873020129153,-0.0006256526394170295,1.385413003005262,0.12,0.14222222222222222
G-做多,negative,False,30,10,0.002,距Support,medium,331,0.0007654857314059744,-0.0007926576743067801,0.96572045691153,0.16314199395770393,0.11178247734138973
G-做多,negative,False,30,10,0.002,距Support,far,345,0.00096158398030676,-0.0008500961671288236,1.1311472954342134,0.15072463768115943,0.08115942028985507
G-做多,negative,False,30,15,0.0005,距Support,near,528,0.0008552555866528136,-0.0008529055658369177,1.0027553118540034,0.16287878787878787,0.2159090909090909
G-做多,negative,False,30,15,0.0005,距Support,medium,723,0.0009499166200948036,-0.0009123302031143032,1.0411982600731584,0.2268326417704011,0.21715076071922546
G-做多,negative,False,30,15,0.0005,距Support,far,749,0.0009042745750134104,-0.000990181837540245,0.9132409227579446,0.15353805073431243,0.1628838451268358
G-做多,negative,False,30,15,0.001,距Support,near,396,0.0009258142665310091,-0.0008172072110997888,1.1329002656315992,0.17424242424242425,0.2222222222222222
G-做多,negative,False,30,15,0.001,距Support,medium,573,0.0009559199719956329,-0.0009317869254168315,1.0258997480223342,0.2338568935427574,0.19720767888307156
G-做多,negative,False,30,15,0.001,距Support,far,599,0.0009431932884350553,-0.0010057896802069311,0.9377639351409957,0.1686143572621035,0.15859766277128548
G-做多,negative,False,30,15,0.0015,距Support,near,307,0.0010168513266660668,-0.0007981713536897678,1.2739762232325058,0.1758957654723127,0.21172638436482086
G-做多,negative,False,30,15,0.0015,距Support,medium,440,0.0009479145528356158,-0.0009674862454810071,0.9797705727220332,0.24772727272727274,0.18863636363636363
G-做多,negative,False,30,15,0.0015,距Support,far,432,0.0011029923452821914,-0.0009681524055725878,1.139275530312664,0.21296296296296297,0.14351851851851852
G-做多,negative,False,30,15,0.002,距Support,near,225,0.001048803430831551,-0.0007675649803585401,1.3664034416234578,0.17333333333333334,0.21333333333333335
G-做多,negative,False,30,15,0.002,距Support,medium,331,0.0009235166929307262,-0.0009520151729271905,0.9700650989533716,0.2628398791540785,0.18731117824773413
G-做多,negative,False,30,15,0.002,距Support,far,345,0.0012840174409863123,-0.0009552310994225854,1.344195600166777,0.24057971014492754,0.12173913043478261
G-做多,negative,False,30,30,0.0005,距Support,near,528,0.0011560882527967649,-0.0015126933035638696,0.764258194356416,0.2916666666666667,0.4166666666666667
G-做多,negative,False,30,30,0.0005,距Support,medium,723,0.0015195762787688603,-0.0012937282369540793,1.1745714713211424,0.3499308437067773,0.3457814661134163
G-做多,negative,False,30,30,0.0005,距Support,far,749,0.0012798038835738262,-0.001435179729823639,0.8917377085106226,0.2683578104138852,0.3391188251001335
G-做多,negative,False,30,30,0.001,距Support,near,396,0.0012798063745383123,-0.0014890680187523728,0.8594680420378702,0.29545454545454547,0.4116161616161616
G-做多,negative,False,30,30,0.001,距Support,medium,573,0.001532155664602658,-0.0012785945329988459,1.198312385247811,0.34904013961605584,0.3298429319371728
G-做多,negative,False,30,30,0.001,距Support,far,599,0.0013307587547773904,-0.0013887201728851964,0.9582627089031294,0.2988313856427379,0.31886477462437396
G-做多,negative,False,30,30,0.0015,距Support,near,307,0.0012291381730090195,-0.0014896362380241652,0.8251263910169996,0.2899022801302932,0.40716612377850164
G-做多,negative,False,30,30,0.0015,距Support,medium,440,0.0015572946520100745,-0.0012788707426756008,1.2177107506204783,0.36363636363636365,0.32045454545454544
G-做多,negative,False,30,30,0.0015,距Support,far,432,0.0015856493492459069,-0.0013213273065390422,1.2000428216375885,0.3773148148148148,0.2777777777777778
G-做多,negative,False,30,30,0.002,距Support,near,225,0.0013158329057250775,-0.001289078953088073,1.0207543165396609,0.28,0.38222222222222224
G-做多,negative,False,30,30,0.002,距Support,medium,331,0.0015726676300491464,-0.0012615888836510188,1.246576955797098,0.38368580060422963,0.2930513595166163
G-做多,negative,False,30,30,0.002,距Support,far,345,0.0017271387019547558,-0.0012244536157438649,1.4105382839720768,0.4,0.23478260869565218
G-做多,negative,False,5,5,0.0005,距Resistance,near,347,0.0004492051480719562,-0.0004670431586305961,0.9618065049685296,0.037463976945244955,0.06340057636887608
G-做多,negative,False,5,5,0.0005,距Resistance,medium,491,0.0005840066468385536,-0.0005721199808796661,1.0207765265261513,0.048879837067209775,0.05702647657841141
G-做多,negative,False,5,5,0.0005,距Resistance,far,741,0.0006302649249176091,-0.0006799536624171013,0.9269233475074485,0.07422402159244265,0.08636977058029689
G-做多,negative,False,5,5,0.001,距Resistance,near,146,0.0005271605246520842,-0.0006392201495423465,0.824693221935366,0.0547945205479452,0.0958904109589041
G-做多,negative,False,5,5,0.001,距Resistance,medium,249,0.0006178642985829007,-0.0005894721761670904,1.0481653308904648,0.05220883534136546,0.07630522088353414
G-做多,negative,False,5,5,0.001,距Resistance,far,375,0.0006716544048963673,-0.000709573289102834,0.9465610039317992,0.09866666666666667,0.10666666666666667
G-做多,negative,False,5,5,0.0015,距Resistance,near,65,0.0005489241681345072,-0.0007787705348109363,0.7048599601521527,0.07692307692307693,0.09230769230769231
G-做多,negative,False,5,5,0.0015,距Resistance,medium,116,0.0007160826367996183,-0.0005702255875668822,1.255788327309371,0.05172413793103448,0.11206896551724138
G-做多,negative,False,5,5,0.0015,距Resistance,far,171,0.0007419341162504218,-0.0007936255511079241,0.9348667204762503,0.11695906432748537,0.15204678362573099
G-做多,negative,False,5,5,0.002,距Resistance,near,25,0.0006965169677201035,-0.0005826010571340967,1.1955298727852923,0.0,0.04
G-做多,negative,False,5,5,0.002,距Resistance,medium,55,0.0008491418247516301,-0.0005126089854527086,1.656509832736767,0.07272727272727272,0.10909090909090909
G-做多,negative,False,5,5,0.002,距Resistance,far,90,0.0009360979656292377,-0.0008658369409992393,1.081148102261509,0.15555555555555556,0.18888888888888888
G-做多,negative,False,5,10,0.0005,距Resistance,near,347,0.0006052986916235591,-0.0006970239852237398,0.8684043941891935,0.09510086455331412,0.138328530259366
G-做多,negative,False,5,10,0.0005,距Resistance,medium,491,0.0008475773414324549,-0.0008599475296463576,0.9856151825693483,0.15071283095723015,0.15274949083503056
G-做多,negative,False,5,10,0.0005,距Resistance,far,741,0.0009559199719956329,-0.0009346401182568282,1.0227679652554325,0.17813765182186234,0.1794871794871795
G-做多,negative,False,5,10,0.001,距Resistance,near,146,0.0007196815784464382,-0.0009550733675696486,0.7535353857450701,0.14383561643835616,0.2191780821917808
G-做多,negative,False,5,10,0.001,距Resistance,medium,249,0.0008706051760339182,-0.0008540186405411181,1.0194217487832475,0.1566265060240964,0.1566265060240964
G-做多,negative,False,5,10,0.001,距Resistance,far,375,0.001057288712421975,-0.0009845286189402588,1.0739034824198759,0.19733333333333333,0.20533333333333334
G-做多,negative,False,5,10,0.0015,距Resistance,near,65,0.0008126538803091127,-0.0013180002464676145,0.6165809774976252,0.15384615384615385,0.2
G-做多,negative,False,5,10,0.0015,距Resistance,medium,116,0.0009714650066211427,-0.0008947208914247828,1.085774363750633,0.1896551724137931,0.1724137931034483
G-做多,negative,False,5,10,0.0015,距Resistance,far,171,0.0011466510215144624,-0.0010786246250153336,1.0630677206151877,0.2222222222222222,0.24561403508771928
G-做多,negative,False,5,10,0.002,距Resistance,near,25,0.0010532396120116617,-0.0013180002464676145,0.7991194347910477,0.12,0.16
G-做多,negative,False,5,10,0.002,距Resistance,medium,55,0.0011507548653018741,-0.0008673466346354028,1.3267531334638827,0.2,0.12727272727272726
G-做多,negative,False,5,10,0.002,距Resistance,far,90,0.0011493328450495276,-0.0012049127422128782,0.9538722637613778,0.24444444444444444,0.25555555555555554
G-做多,negative,False,5,15,0.0005,距Resistance,near,347,0.0007160915572051625,-0.0008647065646895088,0.82813243988993,0.20461095100864554,0.2017291066282421
G-做多,negative,False,5,15,0.0005,距Resistance,medium,491,0.0010627834462882807,-0.0010961433922360986,0.9695660748547098,0.23421588594704684,0.2219959266802444
G-做多,negative,False,5,15,0.0005,距Resistance,far,741,0.0011330845583236392,-0.0011800499195085867,0.9602005301568043,0.2699055330634278,0.2739541160593792
G-做多,negative,False,5,15,0.001,距Resistance,near,146,0.0008495850565419742,-0.0011493579782549182,0.7391822849064899,0.3150684931506849,0.273972602739726
G-做多,negative,False,5,15,0.001,距Resistance,medium,249,0.0010059432618194607,-0.0011128847659778655,0.9039060400252331,0.24096385542168675,0.23293172690763053
G-做多,negative,False,5,15,0.001,距Resistance,far,375,0.0012679704897668404,-0.0011785170556333478,1.0759033852805968,0.2986666666666667,0.2853333333333333
G-做多,negative,False,5,15,0.0015,距Resistance,near,65,0.0009311867975734801,-0.0015633556634134372,0.5956333669718655,0.3384615384615385,0.27692307692307694
G-做多,negative,False,5,15,0.0015,距Resistance,medium,116,0.001166465375883084,-0.0010514093918114955,1.109430241890227,0.28448275862068967,0.25
G-做多,negative,False,5,15,0.0015,距Resistance,far,171,0.0013146164191057655,-0.0012427904628229116,1.057794099996315,0.3157894736842105,0.32748538011695905
G-做多,negative,False,5,15,0.002,距Resistance,near,25,0.0010532396120116617,-0.0013180002464676145,0.7991194347910477,0.4,0.2
G-做多,negative,False,5,15,0.002,距Resistance,medium,55,0.0012481360966393048,-0.0009884611097748803,1.262706326325337,0.3090909090909091,0.14545454545454545
G-做多,negative,False,5,15,0.002,距Resistance,far,90,0.0014049830551338652,-0.0013230027976386834,1.0619652941335433,0.3333333333333333,0.35555555555555557
G-做多,negative,False,5,30,0.0005,距Resistance,near,347,0.0011433842973219374,-0.0012821589457203293,0.8917648635829413,0.3025936599423631,0.3371757925072046
G-做多,negative,False,5,30,0.0005,距Resistance,medium,491,0.0014382300771581139,-0.0014554704315236642,0.9881547890000746,0.3340122199592668,0.36863543788187375
G-做多,negative,False,5,30,0.0005,距Resistance,far,741,0.001615665004695971,-0.0016533986527863455,0.9771781306179336,0.4048582995951417,0.41700404858299595
G-做多,negative,False,5,30,0.001,距Resistance,near,146,0.0014841574075718593,-0.0016202702541846096,0.9159937385376193,0.4178082191780822,0.4041095890410959
G-做多,negative,False,5,30,0.001,距Resistance,medium,249,0.0014579872245376073,-0.001490578277989848,0.9781352955872992,0.3373493975903614,0.3895582329317269
